2025-07-10 23:08:16,878 (1966702/MainThread) newrelic DEBUG - Initializing Python agent stdout logging.
2025-07-10 23:38:50,045 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:38:50,045 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:38:50,046 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:38:52,437 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[default] of application data.
2025-07-10 23:38:52,437 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[default] of 'backend-python-lab'.
2025-07-10 23:38:52,437 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Fetching metrics from data sources for harvest of 'backend-python-lab'.
2025-07-10 23:38:52,438 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Processing slow SQL data for harvest of 'backend-python-lab'.
2025-07-10 23:38:52,438 (1966704/NR-Harvest-Thread) newrelic.core.stats_engine DEBUG - Generating slow SQL data.
2025-07-10 23:38:52,438 (1966704/NR-Harvest-Thread) newrelic.core.stats_engine DEBUG - Generating transaction trace data.
2025-07-10 23:38:52,438 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Normalizing metrics for harvest of 'backend-python-lab'.
2025-07-10 23:38:52,438 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending metric data for harvest of 'backend-python-lab'.
2025-07-10 23:38:53,140 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Done sending data for harvest of 'backend-python-lab'.
2025-07-10 23:38:53,141 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Process agent commands during harvest of 'backend-python-lab'.
2025-07-10 23:38:53,141 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Process agent commands for 'backend-python-lab'.
2025-07-10 23:38:53,476 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Send profiling data for harvest of 'backend-python-lab'.
2025-07-10 23:38:53,477 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Finalizing data.
2025-07-10 23:38:53,477 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[default] for 'backend-python-lab' in 1.04 seconds.
2025-07-10 23:38:53,478 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[default] of application data in 1.04 seconds.
2025-07-10 23:38:55,045 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:38:55,045 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:38:55,045 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:38:55,045 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:39:00,045 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:39:00,046 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:39:00,046 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:39:00,046 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:39:05,046 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:39:05,046 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:39:05,046 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:39:05,046 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:39:10,046 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:39:10,046 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:39:10,046 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:39:10,046 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:39:15,046 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:39:15,046 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:39:15,047 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:39:15,047 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:39:20,046 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:39:20,047 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:39:20,047 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:39:20,047 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:39:25,046 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:39:25,046 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:39:25,047 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:39:25,047 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:39:30,047 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:39:30,047 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:39:30,047 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:39:30,048 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:39:35,047 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:39:35,047 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:39:35,047 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:39:35,047 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:39:40,047 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:39:40,047 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:39:40,048 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:39:40,048 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:39:45,047 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:39:45,047 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:39:45,048 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:39:45,048 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:39:50,047 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:39:50,047 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:39:50,048 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:39:50,048 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:39:52,437 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[default] of application data.
2025-07-10 23:39:52,438 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[default] of 'backend-python-lab'.
2025-07-10 23:39:52,438 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Fetching metrics from data sources for harvest of 'backend-python-lab'.
2025-07-10 23:39:52,438 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Processing slow SQL data for harvest of 'backend-python-lab'.
2025-07-10 23:39:52,439 (1966704/NR-Harvest-Thread) newrelic.core.stats_engine DEBUG - Generating slow SQL data.
2025-07-10 23:39:52,439 (1966704/NR-Harvest-Thread) newrelic.core.stats_engine DEBUG - Generating transaction trace data.
2025-07-10 23:39:52,439 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Normalizing metrics for harvest of 'backend-python-lab'.
2025-07-10 23:39:52,439 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending metric data for harvest of 'backend-python-lab'.
2025-07-10 23:39:52,988 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Done sending data for harvest of 'backend-python-lab'.
2025-07-10 23:39:52,988 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Process agent commands during harvest of 'backend-python-lab'.
2025-07-10 23:39:52,988 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Process agent commands for 'backend-python-lab'.
2025-07-10 23:39:53,601 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Send profiling data for harvest of 'backend-python-lab'.
2025-07-10 23:39:53,602 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Finalizing data.
2025-07-10 23:39:53,602 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[default] for 'backend-python-lab' in 1.16 seconds.
2025-07-10 23:39:53,604 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[default] of application data in 1.17 seconds.
2025-07-10 23:39:55,048 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:39:55,048 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:39:55,048 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:39:55,048 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:40:00,048 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:40:00,048 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:40:00,048 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:40:00,048 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:40:05,048 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:40:05,048 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:40:05,048 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:40:05,048 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:40:10,048 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:40:10,049 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:40:10,049 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:40:10,049 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:40:15,048 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:40:15,049 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:40:15,049 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:40:15,049 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:40:20,049 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:40:20,049 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:40:20,049 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:40:20,049 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:40:25,049 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:40:25,049 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:40:25,050 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:40:25,050 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:40:30,049 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:40:30,049 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:40:30,050 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:40:30,050 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:40:35,050 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:40:35,051 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:40:35,051 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:40:35,051 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:40:40,050 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:40:40,051 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:40:40,051 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:40:40,052 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:40:45,051 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:40:45,051 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:40:45,052 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:40:45,052 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:40:50,051 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:40:50,051 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:40:50,052 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:40:50,052 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:40:52,438 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[default] of application data.
2025-07-10 23:40:52,438 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[default] of 'backend-python-lab'.
2025-07-10 23:40:52,438 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Fetching metrics from data sources for harvest of 'backend-python-lab'.
2025-07-10 23:40:52,439 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Processing slow SQL data for harvest of 'backend-python-lab'.
2025-07-10 23:40:52,439 (1966704/NR-Harvest-Thread) newrelic.core.stats_engine DEBUG - Generating slow SQL data.
2025-07-10 23:40:52,440 (1966704/NR-Harvest-Thread) newrelic.core.stats_engine DEBUG - Generating transaction trace data.
2025-07-10 23:40:52,440 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Normalizing metrics for harvest of 'backend-python-lab'.
2025-07-10 23:40:52,440 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Sending metric data for harvest of 'backend-python-lab'.
2025-07-10 23:40:53,148 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Done sending data for harvest of 'backend-python-lab'.
2025-07-10 23:40:53,148 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Process agent commands during harvest of 'backend-python-lab'.
2025-07-10 23:40:53,148 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Process agent commands for 'backend-python-lab'.
2025-07-10 23:40:53,524 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Send profiling data for harvest of 'backend-python-lab'.
2025-07-10 23:40:53,524 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Finalizing data.
2025-07-10 23:40:53,525 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[default] for 'backend-python-lab' in 1.09 seconds.
2025-07-10 23:40:53,527 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[default] of application data in 1.09 seconds.
2025-07-10 23:40:55,051 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:40:55,052 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:40:55,052 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:40:55,052 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:41:00,051 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:41:00,052 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:41:00,052 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:41:00,052 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:41:05,052 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:41:05,052 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:41:05,052 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:41:05,053 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:41:10,052 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:41:10,052 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:41:10,053 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:41:10,053 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:41:15,052 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:41:15,052 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:41:15,053 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:41:15,053 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:41:20,052 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:41:20,053 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:41:20,053 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:41:20,053 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:41:25,053 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:41:25,053 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:41:25,053 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:41:25,053 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:41:30,053 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:41:30,053 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:41:30,053 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:41:30,053 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:41:35,053 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:41:35,053 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:41:35,053 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:41:35,053 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:41:40,053 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:41:40,053 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:41:40,054 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:41:40,054 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:41:45,053 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:41:45,054 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:41:45,054 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:41:45,054 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:41:50,054 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[flexible] of application data.
2025-07-10 23:41:50,054 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[flexible] of 'backend-python-lab'.
2025-07-10 23:41:50,054 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Completed harvest[flexible] for 'backend-python-lab' in 0.00 seconds.
2025-07-10 23:41:50,054 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Completed harvest[flexible] of application data in 0.00 seconds.
2025-07-10 23:41:52,438 (1966704/NR-Harvest-Thread) newrelic.core.agent DEBUG - Commencing harvest[default] of application data.
2025-07-10 23:41:52,438 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Snapshotting for harvest[default] of 'backend-python-lab'.
2025-07-10 23:41:52,438 (1966704/NR-Harvest-Thread) newrelic.core.application DEBUG - Fetching metrics from data sources for harvest of 'backend-python-lab'.
